"","element","fixture","opponent_team","total_points","was_home","kickoff_time","team_h_score","team_a_score","round","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","value","transfers_balance","selected","transfers_in","transfers_out","playername"
"624",122,11,11,0,TRUE,"2020-09-20T15:30:00Z",0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",59,-7163,24640,1444,8607,"Callum Hudson-Odoi"
"625",122,27,18,6,FALSE,"2020-09-26T16:30:00Z",3,3,3,45,1,0,0,0,0,0,0,0,0,0,0,25,"40.6","28.6","31.0","10.0",58,-6871,18974,982,7853,"Callum Hudson-Odoi"
"626",122,31,6,3,TRUE,"2020-10-03T11:30:00Z",4,0,4,82,0,0,1,0,0,0,0,0,0,0,0,16,"5.2","29.6","18.0","5.3",58,7007,29562,11179,4172,"Callum Hudson-Odoi"
"627",122,39,16,0,TRUE,"2020-10-17T14:00:00Z",3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",58,-840,29958,5507,6347,"Callum Hudson-Odoi"
"628",123,7,3,14,FALSE,"2020-09-14T19:15:00Z",1,3,1,90,1,1,0,1,0,0,0,0,0,0,3,44,"76.8","30.3","11.0","11.8",50,0,304155,0,0,"Reece James"
"629",123,11,11,1,TRUE,"2020-09-20T15:30:00Z",0,2,2,90,0,0,0,2,0,0,0,0,0,0,0,15,"24.8","5.0","2.0","3.2",50,163043,593870,219376,56333,"Reece James"
"630",123,27,18,1,FALSE,"2020-09-26T16:30:00Z",3,3,3,90,0,0,0,3,0,0,0,1,0,0,1,27,"36.8","89.7","4.0","13.1",51,426692,1135471,522263,95571,"Reece James"
"631",123,31,6,0,TRUE,"2020-10-03T11:30:00Z",4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",51,24920,1152060,129142,104222,"Reece James"
"632",123,39,16,1,TRUE,"2020-10-17T14:00:00Z",3,3,5,3,0,0,0,1,0,0,0,0,0,0,0,2,"1.2","0.3","0.0","0.2",51,-195624,957377,52523,248147,"Reece James"
"633",124,7,3,0,FALSE,"2020-09-14T19:15:00Z",1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,0,10890,0,0,"Billy Gilmour"
"634",124,11,11,0,TRUE,"2020-09-20T15:30:00Z",0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-1169,10716,738,1907,"Billy Gilmour"
"635",124,27,18,0,FALSE,"2020-09-26T16:30:00Z",3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-1301,9702,583,1884,"Billy Gilmour"
"636",124,31,6,0,TRUE,"2020-10-03T11:30:00Z",4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-860,9001,292,1152,"Billy Gilmour"
"637",124,39,16,0,TRUE,"2020-10-17T14:00:00Z",3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-1009,8034,184,1193,"Billy Gilmour"
"638",232,7,3,0,FALSE,"2020-09-14T19:15:00Z",1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",55,0,72270,0,0,"Benjamin Chilwell"
"639",232,11,11,0,TRUE,"2020-09-20T15:30:00Z",0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",55,-13057,65868,2777,15834,"Benjamin Chilwell"
"640",232,27,18,0,FALSE,"2020-09-26T16:30:00Z",3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",55,27294,108096,45001,17707,"Benjamin Chilwell"
"641",232,31,6,18,TRUE,"2020-10-03T11:30:00Z",4,0,4,90,1,1,1,0,0,0,0,0,0,0,3,51,"64.2","56.7","27.0","14.8",55,7687,122194,23008,15321,"Benjamin Chilwell"
"642",232,39,16,3,TRUE,"2020-10-17T14:00:00Z",3,3,5,90,0,1,0,3,0,0,0,1,0,0,0,25,"42.2","57.3","21.0","12.1",56,578624,791150,652656,74032,"Benjamin Chilwell"
"643",490,7,3,0,FALSE,"2020-09-14T19:15:00Z",1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",55,0,179186,0,0,"Thiago Thiago"
"644",490,11,11,0,TRUE,"2020-09-20T15:30:00Z",0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",55,-49718,140573,4131,53849,"Thiago Thiago"
"645",490,27,18,1,FALSE,"2020-09-26T16:30:00Z",3,3,3,72,0,0,0,3,0,0,0,0,0,0,0,11,"10.6","2.9","0.0","1.4",55,-5244,154113,26200,31444,"Thiago Thiago"
"646",490,31,6,6,TRUE,"2020-10-03T11:30:00Z",4,0,4,90,0,0,1,0,0,0,0,0,0,0,0,30,"29.4","12.4","2.0","4.4",55,-9276,153372,11181,20457,"Thiago Thiago"
"647",490,39,16,0,TRUE,"2020-10-17T14:00:00Z",3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",55,-5784,159307,20012,25796,"Thiago Thiago"
"648",500,7,3,2,FALSE,"2020-09-14T19:15:00Z",1,3,1,79,0,0,0,1,0,0,0,0,0,0,0,8,"8.4","14.8","0.0","2.3",85,0,755977,0,0,"Kai Havertz"
"649",500,11,11,1,TRUE,"2020-09-20T15:30:00Z",0,2,2,45,0,0,0,0,0,0,0,0,0,0,0,2,"1.6","0.9","0.0","0.3",85,-184734,638996,47344,232078,"Kai Havertz"
"650",500,27,18,5,FALSE,"2020-09-26T16:30:00Z",3,3,3,90,0,1,0,3,0,0,0,0,0,0,0,20,"33.2","28.9","32.0","9.4",84,-78935,601436,132850,211785,"Kai Havertz"
"651",500,31,6,6,TRUE,"2020-10-03T11:30:00Z",4,0,4,90,0,1,1,0,0,0,0,0,0,0,0,20,"17.0","38.3","10.0","6.5",84,18647,633799,110346,91699,"Kai Havertz"
"652",500,39,16,7,TRUE,"2020-10-17T14:00:00Z",3,3,5,90,1,0,0,3,0,0,0,0,0,0,0,25,"32.8","9.7","25.0","6.8",84,-11232,646767,102135,113367,"Kai Havertz"
"653",548,27,18,0,FALSE,"2020-09-26T16:30:00Z",3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",50,12224,16303,18188,5964,"Edouard Mendy"
"654",548,31,6,6,TRUE,"2020-10-03T11:30:00Z",4,0,4,90,0,0,1,0,0,0,0,0,0,0,0,20,"5.0","0.0","0.0","0.5",50,22224,48377,27763,5539,"Edouard Mendy"
"655",548,39,16,0,TRUE,"2020-10-17T14:00:00Z",3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",50,34292,92649,78019,43727,"Edouard Mendy"
"656",108,1,16,0,TRUE,"2020-09-12T14:00:00Z",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",60,0,121096,0,0,"Michy Batshuayi"
"657",108,15,13,1,FALSE,"2020-09-19T16:30:00Z",1,3,2,9,0,0,0,0,0,0,0,0,0,0,0,1,"1.4","0.0","1.0","0.2",60,-23133,119307,13155,36288,"Michy Batshuayi"
"658",108,21,7,1,TRUE,"2020-09-26T14:00:00Z",1,2,3,15,0,0,0,0,0,0,0,0,0,0,0,1,"0.0","0.3","2.0","0.2",59,-36028,87628,4255,40283,"Michy Batshuayi"
"659",108,31,5,0,FALSE,"2020-10-03T11:30:00Z",4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",58,-31787,57098,456,32243,"Michy Batshuayi"
"660",108,40,3,5,TRUE,"2020-10-18T13:00:00Z",1,1,5,82,0,1,1,0,0,0,0,0,0,0,0,11,"0.4","1.9","6.0","0.8",58,-8034,51776,1974,10008,"Michy Batshuayi"
"661",125,1,16,0,TRUE,"2020-09-12T14:00:00Z",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,0,5946,0,0,"Gary Cahill"
"662",125,15,13,0,FALSE,"2020-09-19T16:30:00Z",1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-870,5794,211,1081,"Gary Cahill"
"663",125,21,7,0,TRUE,"2020-09-26T14:00:00Z",1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-899,5103,195,1094,"Gary Cahill"
"664",125,31,5,0,FALSE,"2020-10-03T11:30:00Z",4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-495,4720,106,601,"Gary Cahill"
"665",125,40,3,2,TRUE,"2020-10-18T13:00:00Z",1,1,5,90,0,0,0,1,0,0,0,0,0,0,0,14,"26.0","0.0","0.0","2.6",45,377,5291,896,519,"Gary Cahill"
"666",126,1,16,0,TRUE,"2020-09-12T14:00:00Z",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,0,49581,0,0,"Wayne Hennessey"
"667",126,15,13,0,FALSE,"2020-09-19T16:30:00Z",1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-4599,51906,2012,6611,"Wayne Hennessey"
"668",126,21,7,0,TRUE,"2020-09-26T14:00:00Z",1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-4682,49845,1723,6405,"Wayne Hennessey"
"669",126,31,5,0,FALSE,"2020-10-03T11:30:00Z",4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-3119,47866,815,3934,"Wayne Hennessey"
"670",126,40,3,0,TRUE,"2020-10-18T13:00:00Z",1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",44,-4177,44352,1124,5301,"Wayne Hennessey"
"671",127,1,16,0,TRUE,"2020-09-12T14:00:00Z",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,0,1486,0,0,"Mamadou Sakho"
"672",127,15,13,2,FALSE,"2020-09-19T16:30:00Z",1,3,2,90,0,0,0,1,0,0,0,0,0,0,0,12,"17.2","0.8","0.0","1.8",45,303,3758,657,354,"Mamadou Sakho"
"673",127,21,7,1,TRUE,"2020-09-26T14:00:00Z",1,2,3,90,0,0,0,2,0,0,0,0,0,0,0,12,"11.2","0.3","2.0","1.4",45,6181,15556,8132,1951,"Mamadou Sakho"
"674",127,31,5,0,FALSE,"2020-10-03T11:30:00Z",4,0,4,90,0,0,0,4,0,0,0,0,0,0,0,4,"5.2","0.5","4.0","1.0",45,1030,18389,3497,2467,"Mamadou Sakho"
"675",127,40,3,0,TRUE,"2020-10-18T13:00:00Z",1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,2035,22351,5422,3387,"Mamadou Sakho"
"676",128,1,16,10,TRUE,"2020-09-12T14:00:00Z",1,0,1,90,0,0,1,0,0,0,0,0,0,5,3,31,"41.4","0.0","0.0","4.1",50,0,87269,0,0,"Vicente Guaita"
"677",128,15,13,3,FALSE,"2020-09-19T16:30:00Z",1,3,2,90,0,0,0,1,0,0,0,0,0,3,0,13,"14.4","0.0","0.0","1.4",50,30722,203846,49711,18989,"Vicente Guaita"
"678",128,21,7,2,TRUE,"2020-09-26T14:00:00Z",1,2,3,90,0,0,0,2,0,0,0,0,0,3,0,13,"21.8","0.0","0.0","2.2",50,54379,297108,113617,59238,"Vicente Guaita"
"679",128,31,5,0,FALSE,"2020-10-03T11:30:00Z",4,0,4,90,0,0,0,4,0,0,0,0,0,2,0,12,"16.6","0.0","0.0","1.7",50,4764,307883,34200,29436,"Vicente Guaita"
"680",128,40,3,1,TRUE,"2020-10-18T13:00:00Z",1,1,5,90,0,0,0,1,0,0,0,1,0,2,0,11,"13.8","0.0","0.0","1.4",50,37974,358251,73187,35213,"Vicente Guaita"
"681",129,1,16,0,TRUE,"2020-09-12T14:00:00Z",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,0,538,0,0,"James Tomkins"
"682",129,15,13,0,FALSE,"2020-09-19T16:30:00Z",1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-77,547,34,111,"James Tomkins"
"683",129,21,7,0,TRUE,"2020-09-26T14:00:00Z",1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-83,494,26,109,"James Tomkins"
"684",129,31,5,0,FALSE,"2020-10-03T11:30:00Z",4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-53,457,19,72,"James Tomkins"
"685",129,40,3,0,TRUE,"2020-10-18T13:00:00Z",1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,72,569,154,82,"James Tomkins"
"686",130,1,16,3,TRUE,"2020-09-12T14:00:00Z",1,0,1,90,0,0,1,0,0,0,0,0,0,0,0,14,"11.2","10.4","6.0","2.8",55,0,12911,0,0,"James McArthur"
"687",130,15,13,2,FALSE,"2020-09-19T16:30:00Z",1,3,2,90,0,0,0,1,0,0,0,0,0,0,0,11,"29.6","0.8","2.0","3.2",55,-1288,14328,1024,2312,"James McArthur"
"688",130,21,7,1,TRUE,"2020-09-26T14:00:00Z",1,2,3,87,0,0,0,2,0,0,0,1,0,0,0,8,"17.8","12.7","2.0","3.3",55,-1568,13693,858,2426,"James McArthur"
"689",130,31,5,2,FALSE,"2020-10-03T11:30:00Z",4,0,4,71,0,0,0,2,0,0,0,0,0,0,0,7,"13.8","20.4","3.0","3.7",55,-1139,13049,614,1753,"James McArthur"
"690",130,40,3,1,TRUE,"2020-10-18T13:00:00Z",1,1,5,90,0,0,0,1,0,0,0,1,0,0,0,8,"4.4","1.3","0.0","0.6",54,-1182,12150,551,1733,"James McArthur"
"691",131,1,16,2,TRUE,"2020-09-12T14:00:00Z",1,0,1,73,0,0,1,0,0,0,0,1,0,0,0,5,"0.0","8.8","0.0","0.9",45,0,144113,0,0,"James McCarthy"
"692",131,15,13,2,FALSE,"2020-09-19T16:30:00Z",1,3,2,87,0,0,0,1,0,0,0,0,0,0,0,11,"19.4","1.3","0.0","2.1",45,2657,168330,25422,22765,"James McCarthy"
"693",131,21,7,2,TRUE,"2020-09-26T14:00:00Z",1,2,3,90,0,0,0,2,0,0,0,0,0,0,0,16,"18.2","13.9","8.0","4.0",45,17622,196339,51329,33707,"James McCarthy"
"694",131,31,5,2,FALSE,"2020-10-03T11:30:00Z",4,0,4,66,0,0,0,2,0,0,0,0,0,0,0,12,"9.8","0.6","0.0","1.0",45,-96,198262,21542,21638,"James McCarthy"
"695",131,40,3,0,TRUE,"2020-10-18T13:00:00Z",1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-34262,161832,5889,40151,"James McCarthy"
"696",132,1,16,0,TRUE,"2020-09-12T14:00:00Z",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",55,0,15812,0,0,"Christian Benteke"
"697",132,15,13,0,FALSE,"2020-09-19T16:30:00Z",1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",55,-4142,12391,320,4462,"Christian Benteke"
"698",132,21,7,1,TRUE,"2020-09-26T14:00:00Z",1,2,3,8,0,0,0,0,0,0,0,0,0,0,0,3,"0.0","0.0","4.0","0.4",55,-1933,11543,10469,12402,"Christian Benteke"
"699",132,31,5,0,FALSE,"2020-10-03T11:30:00Z",4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",55,424,13776,1877,1453,"Christian Benteke"
"700",132,40,3,1,TRUE,"2020-10-18T13:00:00Z",1,1,5,2,0,0,0,1,0,0,0,0,0,0,0,2,"4.0","0.0","2.0","0.6",55,-387,14662,1591,1978,"Christian Benteke"
"701",133,1,16,3,TRUE,"2020-09-12T14:00:00Z",1,0,1,90,0,0,1,0,0,0,0,0,0,0,0,3,"12.6","0.3","17.0","3.0",50,0,14565,0,0,"Cheikhou Kouyaté"
"702",133,15,13,2,FALSE,"2020-09-19T16:30:00Z",1,3,2,90,0,0,0,1,0,0,0,0,0,0,0,14,"24.6","10.0","2.0","3.7",50,-784,17116,1626,2410,"Cheikhou Kouyaté"
"703",133,21,7,9,TRUE,"2020-09-26T14:00:00Z",1,2,3,90,1,0,0,2,0,0,0,0,0,0,2,29,"46.4","0.2","42.0","8.9",50,-915,17336,1869,2784,"Cheikhou Kouyaté"
"704",133,31,5,2,FALSE,"2020-10-03T11:30:00Z",4,0,4,90,0,0,0,4,0,0,0,0,0,0,0,9,"14.8","0.2","4.0","1.9",50,27932,51908,35314,7382,"Cheikhou Kouyaté"
"705",133,40,3,2,TRUE,"2020-10-18T13:00:00Z",1,1,5,90,0,0,0,1,0,0,0,0,0,0,0,11,"15.4","0.0","0.0","1.5",50,-1105,50924,9277,10382,"Cheikhou Kouyaté"
"706",134,1,16,6,TRUE,"2020-09-12T14:00:00Z",1,0,1,90,0,0,1,0,0,0,0,0,0,0,0,22,"13.2","0.7","0.0","1.4",45,0,105207,0,0,"Joel Ward"
"707",134,15,13,1,FALSE,"2020-09-19T16:30:00Z",1,3,2,90,0,0,0,1,0,0,0,1,0,0,0,9,"28.2","11.2","0.0","3.9",45,-641,125159,13560,14201,"Joel Ward"
"708",134,21,7,0,TRUE,"2020-09-26T14:00:00Z",1,2,3,90,0,0,0,2,0,0,0,1,0,0,0,1,"1.4","1.6","0.0","0.3",45,812,132085,19555,18743,"Joel Ward"
"709",134,31,5,0,FALSE,"2020-10-03T11:30:00Z",4,0,4,90,0,0,0,4,0,0,0,0,0,0,0,7,"15.2","1.3","4.0","2.1",45,-10768,122312,3889,14657,"Joel Ward"
"710",134,40,3,2,TRUE,"2020-10-18T13:00:00Z",1,1,5,90,0,0,0,1,0,0,0,0,0,0,0,7,"8.8","0.9","0.0","1.0",45,-5085,119361,10169,15254,"Joel Ward"
"711",135,1,16,0,TRUE,"2020-09-12T14:00:00Z",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,0,79848,0,0,"Martin Kelly"
"712",135,15,13,0,FALSE,"2020-09-19T16:30:00Z",1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-16545,66325,880,17425,"Martin Kelly"
"713",135,21,7,0,TRUE,"2020-09-26T14:00:00Z",1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",44,-13665,54105,1424,15089,"Martin Kelly"
"714",135,31,5,0,FALSE,"2020-10-03T11:30:00Z",4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",44,-7603,47279,672,8275,"Martin Kelly"
"715",135,40,3,0,TRUE,"2020-10-18T13:00:00Z",1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",43,-5717,42060,1031,6748,"Martin Kelly"
"716",136,1,16,0,TRUE,"2020-09-12T14:00:00Z",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,0,85742,0,0,"Connor Wickham"
"717",136,15,13,0,FALSE,"2020-09-19T16:30:00Z",1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-8049,83421,9889,17938,"Connor Wickham"
"718",136,21,7,0,TRUE,"2020-09-26T14:00:00Z",1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-12310,72987,7875,20185,"Connor Wickham"
"719",136,31,5,0,FALSE,"2020-10-03T11:30:00Z",4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-9023,65476,3941,12964,"Connor Wickham"
"720",136,40,3,0,TRUE,"2020-10-18T13:00:00Z",1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-8449,57650,2327,10776,"Connor Wickham"
"721",137,1,16,8,TRUE,"2020-09-12T14:00:00Z",1,0,1,90,0,1,1,0,0,0,0,0,0,0,2,26,"28.4","33.7","2.0","6.4",60,0,16534,0,0,"Andros Townsend"
"722",137,15,13,9,FALSE,"2020-09-19T16:30:00Z",1,3,2,90,1,0,0,1,0,0,0,0,0,0,2,27,"39.6","20.9","40.0","10.1",60,11126,51702,18748,7622,"Andros Townsend"
"723",137,21,7,5,TRUE,"2020-09-26T14:00:00Z",1,2,3,90,0,1,0,2,0,0,0,0,0,0,0,20,"32.8","38.3","0.0","7.1",60,53033,127637,85897,32864,"Andros Townsend"
"724",137,31,5,2,FALSE,"2020-10-03T11:30:00Z",4,0,4,90,0,0,0,4,0,0,0,0,0,0,0,9,"7.8","29.4","0.0","3.7",61,115403,267037,148642,33239,"Andros Townsend"
"725",137,40,3,2,TRUE,"2020-10-18T13:00:00Z",1,1,5,90,0,0,0,1,0,0,0,0,0,0,0,6,"13.4","8.9","0.0","2.2",61,-420,268785,56780,57200,"Andros Townsend"
"726",138,1,16,1,TRUE,"2020-09-12T14:00:00Z",1,0,1,16,0,0,0,0,0,0,0,0,0,0,0,6,"6.0","28.3","0.0","3.4",60,0,57448,0,0,"Luka Milivojevic"
"727",138,15,13,1,FALSE,"2020-09-19T16:30:00Z",1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,5,"8.2","0.2","0.0","0.8",60,-10435,52037,1828,12263,"Luka Milivojevic"
"728",138,21,7,0,TRUE,"2020-09-26T14:00:00Z",1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",59,-12339,41247,1443,13782,"Luka Milivojevic"
"729",138,31,5,1,FALSE,"2020-10-03T11:30:00Z",4,0,4,23,0,0,0,2,0,0,0,0,0,0,0,5,"5.6","5.5","0.0","1.1",58,-8374,33894,978,9352,"Luka Milivojevic"
"730",138,40,3,1,TRUE,"2020-10-18T13:00:00Z",1,1,5,7,0,0,0,1,0,0,0,0,0,0,0,3,"0.2","0.0","0.0","0.0",58,-4885,29715,779,5664,"Luka Milivojevic"
"731",139,1,16,0,TRUE,"2020-09-12T14:00:00Z",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",55,0,5818,0,0,"Patrick van Aanholt"
"732",139,15,13,0,FALSE,"2020-09-19T16:30:00Z",1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",55,-1168,5358,141,1309,"Patrick van Aanholt"
"733",139,21,7,0,TRUE,"2020-09-26T14:00:00Z",1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",55,-973,4637,184,1157,"Patrick van Aanholt"
"734",139,31,5,0,FALSE,"2020-10-03T11:30:00Z",4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",54,-558,4241,109,667,"Patrick van Aanholt"
"735",139,40,3,0,TRUE,"2020-10-18T13:00:00Z",1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",54,4534,9467,6566,2032,"Patrick van Aanholt"
"736",140,1,16,2,TRUE,"2020-09-12T14:00:00Z",1,0,1,90,0,0,1,0,0,0,0,0,0,0,0,-7,"9.2","0.8","19.0","2.9",60,0,403544,0,0,"Jordan Ayew"
"737",140,15,13,5,FALSE,"2020-09-19T16:30:00Z",1,3,2,80,0,1,0,1,0,0,0,0,0,0,0,13,"7.2","0.3","41.0","4.9",60,-58033,366405,22747,80780,"Jordan Ayew"
"738",140,21,7,2,TRUE,"2020-09-26T14:00:00Z",1,2,3,81,0,0,0,2,0,0,0,0,0,0,0,3,"6.0","2.2","2.0","1.0",59,-57984,320684,23450,81434,"Jordan Ayew"
"739",140,31,5,2,FALSE,"2020-10-03T11:30:00Z",4,0,4,90,0,0,0,4,0,0,0,0,0,0,0,5,"4.6","2.8","8.0","1.5",59,-58242,268502,12219,70461,"Jordan Ayew"
"740",140,40,3,0,TRUE,"2020-10-18T13:00:00Z",1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",58,-41370,232254,13397,54767,"Jordan Ayew"
"741",141,1,16,8,TRUE,"2020-09-12T14:00:00Z",1,0,1,90,1,0,1,0,0,0,0,0,0,0,0,18,"31.6","1.4","21.0","5.4",70,0,461359,0,0,"Wilfried Zaha"
"742",141,15,13,15,FALSE,"2020-09-19T16:30:00Z",1,3,2,90,2,0,0,1,0,0,0,0,0,0,3,44,"71.2","42.8","57.0","17.1",70,18583,603201,93188,74605,"Wilfried Zaha"
"743",141,21,7,1,TRUE,"2020-09-26T14:00:00Z",1,2,3,90,0,0,0,2,0,0,0,1,0,0,0,-1,"1.6","2.9","46.0","5.1",71,466643,1210529,598146,131503,"Wilfried Zaha"
"744",141,31,5,2,FALSE,"2020-10-03T11:30:00Z",4,0,4,90,0,0,0,4,0,0,0,0,0,0,0,3,"5.4","12.1","28.0","4.6",72,244879,1490194,378872,133993,"Wilfried Zaha"
"745",141,40,3,9,TRUE,"2020-10-18T13:00:00Z",1,1,5,90,1,0,0,1,0,0,0,0,0,0,2,19,"35.6","1.7","21.0","5.8",72,-139108,1371672,191682,330790,"Wilfried Zaha"
"746",142,1,16,2,TRUE,"2020-09-12T14:00:00Z",1,0,1,80,0,0,1,0,0,0,0,1,0,0,0,3,"1.2","0.1","0.0","0.1",55,0,5393,0,0,"Jeffrey Schlupp"
"747",142,15,13,7,FALSE,"2020-09-19T16:30:00Z",1,3,2,74,0,1,1,0,0,0,0,0,0,0,1,24,"36.6","34.9","22.0","9.4",55,-657,5833,331,988,"Jeffrey Schlupp"
"748",142,21,7,0,TRUE,"2020-09-26T14:00:00Z",1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",55,4620,12769,6820,2200,"Jeffrey Schlupp"
"749",142,31,5,0,FALSE,"2020-10-03T11:30:00Z",4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",55,-3802,8654,446,4248,"Jeffrey Schlupp"
"750",142,40,3,3,TRUE,"2020-10-18T13:00:00Z",1,1,5,87,0,0,1,0,0,0,0,0,0,0,0,12,"16.8","2.0","0.0","1.9",55,-2446,6385,68,2514,"Jeffrey Schlupp"
"751",143,1,16,0,TRUE,"2020-09-12T14:00:00Z",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",50,0,3437,0,0,"Max Meyer"
"752",143,15,13,0,FALSE,"2020-09-19T16:30:00Z",1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",50,-671,3479,135,806,"Max Meyer"
"753",143,21,7,0,TRUE,"2020-09-26T14:00:00Z",1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",49,-424,3398,331,755,"Max Meyer"
"754",143,31,5,0,FALSE,"2020-10-03T11:30:00Z",4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",49,-251,3313,213,464,"Max Meyer"
