"","chance_of_playing_next_round","chance_of_playing_this_round","code","cost_change_event","cost_change_event_fall","cost_change_start","cost_change_start_fall","dreamteam_count","element_type","ep_next","ep_this","event_points","first_name","form","id","in_dreamteam","news","news_added","now_cost","photo","points_per_game","second_name","selected_by_percent","special","squad_number","status","team","team_code","total_points","transfers_in","transfers_in_event","transfers_out","transfers_out_event","value_form","value_season","web_name","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","influence_rank","influence_rank_type","creativity_rank","creativity_rank_type","threat_rank","threat_rank_type","ict_index_rank","ict_index_rank_type","corners_and_indirect_freekicks_order","corners_and_indirect_freekicks_text","direct_freekicks_order","direct_freekicks_text","penalties_order","penalties_text","playername"
"531",100,100,50229,0,0,-4,4,0,3,"1.5","2.0",1,"Matt","2.5",411,FALSE,"","2020-09-14T10:30:13.911211Z",51,"50229.jpg","1.6","Phillips","0.1",FALSE,NA,"a",18,35,21,3613,85,9556,106,"0.5","4.1","Phillips",561,0,1,0,16,0,0,0,1,0,0,1,68,"84.2","143.3","61.0","28.9",278,118,110,75,209,110,216,102,1,"",2,"",NA,"","Matt Phillips"
"532",0,0,59940,0,0,-1,1,0,2,"0.0","0.0",0,"Kyle","0.0",412,FALSE,"Calf injury - Unknown return date","2020-12-15T02:30:19.261230Z",44,"59940.jpg","2.2","Bartley","0.1",FALSE,NA,"i",18,35,18,14731,7,20998,247,"0.0","4.1","Bartley",720,1,0,1,20,0,0,0,1,0,0,0,104,"180.4","4.0","91.0","27.5",154,62,382,143,168,35,231,71,NA,"",NA,"",NA,"","Kyle Bartley"
"533",NA,NA,61600,0,0,-2,2,0,3,"0.5","1.0",0,"Romaine","1.5",413,FALSE,"",NA,48,"61600.jpg","1.6","Sawyers","0.0",FALSE,NA,"a",18,35,23,1982,47,4118,72,"0.3","4.8","Sawyers",1049,0,0,1,27,1,0,0,2,0,0,0,131,"116.4","80.7","12.0","20.8",231,94,183,116,337,161,271,128,NA,"",NA,"",NA,"","Romaine Sawyers"
"534",0,0,77777,0,0,-4,4,0,2,"0.0","0.0",0,"Ahmed El-Sayed","0.0",414,FALSE,"Joined Al-Ittihad on loan until the end of the season on 25/10. - Expected back 01 Jul","2020-10-26T10:30:20.323870Z",41,"77777.jpg","6.0","Hegazy","0.2",FALSE,NA,"n",18,35,6,12910,27,85050,158,"0.0","1.5","Hegazi",90,0,0,1,0,0,0,0,0,0,0,0,24,"19.6","0.3","0.0","2.0",387,152,416,164,437,174,418,158,NA,"",NA,"",NA,"","Ahmed El-Sayed Hegazy"
"535",NA,NA,78356,0,0,-4,4,0,4,"-0.3","0.2",0,"Charlie","0.7",415,FALSE,"",NA,51,"78356.jpg","1.0","Austin","0.2",FALSE,NA,"a",18,35,4,15060,323,67729,376,"0.1","0.8","Austin",90,0,0,0,3,0,0,0,0,0,0,0,12,"17.6","2.1","10.0","3.0",392,44,393,55,344,54,407,51,NA,"",NA,"",1,"","Charlie Austin"
"536",0,0,82078,0,0,-2,2,0,4,"0.0","0.0",0,"Kenneth","0.0",416,FALSE,"Joined Millwall on loan until January on 16/10. - Expected back 01 Feb","2020-09-06T03:00:11.234287Z",48,"82078.jpg","0.0","Zohore","0.0",FALSE,NA,"n",18,35,0,2735,35,8529,42,"0.0","0.0","Zohore",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",579,66,571,69,559,69,582,69,NA,"",NA,"",NA,"","Kenneth Zohore"
"537",NA,NA,101982,0,0,0,0,1,1,"0.8","1.3",0,"Sam","1.8",417,FALSE,"",NA,45,"101982.jpg","3.2","Johnstone","2.5",FALSE,NA,"a",18,35,52,228653,12361,110336,7242,"0.4","11.6","Johnstone",1440,0,0,2,35,0,0,0,0,0,66,7,302,"471.0","0.0","0.0","47.1",7,2,524,49,507,46,118,3,NA,"",NA,"",NA,"","Sam Johnstone"
"538",0,0,108053,0,0,-1,1,0,2,"0.0","0.0",0,"Conor","0.0",418,FALSE,"Knee injury - Expected back 12 Jan","2020-12-01T23:30:25.810294Z",44,"108053.jpg","3.0","Townsend","0.1",FALSE,NA,"i",18,35,24,12077,15,15190,157,"0.0","5.5","Townsend",704,0,0,2,10,0,0,0,0,0,0,3,128,"139.0","74.2","50.0","26.3",199,79,192,43,227,65,239,76,NA,"",NA,"",NA,"","Conor Townsend"
"539",NA,NA,146426,0,0,-2,2,0,2,"1.5","2.0",0,"Oluwasemilogo Adesewo Ibidapo","2.5",419,FALSE,"",NA,48,"146426.jpg","2.1","Ajayi","0.2",FALSE,NA,"a",18,35,31,15795,1406,24364,944,"0.5","6.5","Ajayi",1350,1,1,1,35,0,0,0,2,0,0,2,194,"290.8","18.9","55.0","36.4",54,16,318,108,222,62,175,47,NA,"",NA,"",NA,"","Oluwasemilogo Adesewo Ibidapo Ajayi"
"540",0,0,173809,0,0,0,0,0,3,"0.0","0.0",0,"Jonathan","0.0",420,FALSE,"Joined Birmingham City on a permanent deal on 28/8","2020-08-28T12:30:11.345089Z",45,"173809.jpg","0.0","Leko","0.0",FALSE,NA,"u",18,35,0,1347,16,3747,22,"0.0","0.0","Leko",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",541,206,528,207,511,200,544,206,NA,"",NA,"",NA,"","Jonathan Leko"
"541",NA,NA,174593,0,0,-3,3,0,3,"-1.0","-0.5",0,"Kyle","0.0",421,FALSE,"",NA,47,"174593.jpg","1.0","Edwards","0.0",FALSE,NA,"a",18,35,5,760,11,2365,18,"0.0","1.1","Edwards",114,0,0,0,3,0,0,0,0,0,0,0,15,"13.0","12.8","39.0","6.4",404,174,343,174,260,134,375,167,NA,"",NA,"",NA,"","Kyle Edwards"
"542",NA,NA,176420,0,0,0,0,0,2,"1.2","1.7",0,"Darnell","2.2",422,FALSE,"",NA,45,"176420.jpg","2.5","Furlong","0.3",FALSE,NA,"a",18,35,38,38476,1748,25015,1632,"0.5","8.4","Furlong",1328,1,2,2,31,1,0,0,2,0,0,2,196,"264.6","158.3","146.0","57.0",75,25,92,23,102,13,78,14,NA,"",NA,"",NA,"","Darnell Furlong"
"543",0,0,195864,0,0,-2,2,0,3,"0.0","0.0",0,"Sam","0.0",423,FALSE,"Lack of match fitness - Unknown return date","2020-10-22T17:00:17.139994Z",48,"195864.jpg","1.0","Field","0.0",FALSE,NA,"i",18,35,3,728,6,2155,14,"0.0","0.6","Field",61,0,0,0,2,0,0,0,0,0,0,0,16,"20.0","0.5","0.0","2.0",386,167,413,190,565,227,419,183,NA,"",NA,"",NA,"","Sam Field"
"544",NA,NA,216616,0,0,-2,2,0,2,"0.0","0.5",0,"Dara","1.0",425,FALSE,"",NA,43,"216616.jpg","1.0","O'Shea","0.2",FALSE,NA,"a",18,35,11,8295,488,18376,348,"0.2","2.6","O'Shea",910,0,0,0,27,0,0,0,1,0,0,0,112,"208.0","36.4","30.0","27.6",125,50,270,78,281,91,229,70,NA,"",NA,"",NA,"","Dara O'Shea"
"545",NA,NA,232427,0,0,-2,2,0,3,"-1.0","-0.5",0,"Rekeem","0.0",426,FALSE,"",NA,43,"232427.jpg","1.0","Harper","0.6",FALSE,NA,"a",18,35,1,48640,2850,52577,1931,"0.0","0.2","Harper",21,0,0,0,2,0,0,0,0,0,0,0,3,"1.8","1.8","0.0","0.4",438,188,395,185,470,186,439,190,NA,"",NA,"",NA,"","Rekeem Harper"
"546",NA,NA,179830,0,0,-3,3,0,3,"0.5","1.0",2,"Grady","1.5",446,FALSE,"",NA,52,"179830.jpg","2.3","Diangana","0.2",FALSE,NA,"a",18,35,32,44041,74,71078,375,"0.3","6.2","Diangana",1023,1,0,1,26,0,0,0,0,0,0,0,92,"152.4","88.0","149.0","39.0",188,75,174,111,100,52,163,85,6,"",NA,"",NA,"","Grady Diangana"
"547",100,100,210407,0,0,-4,4,0,3,"-0.5","0.0",1,"Matheus","0.5",481,FALSE,"","2020-12-06T15:00:25.943431Z",56,"210407.jpg","2.7","Pereira","0.7",FALSE,NA,"a",18,35,32,216418,220,376385,839,"0.1","5.7","Pereira",831,1,3,2,22,0,0,0,1,1,0,0,139,"179.8","341.8","140.0","66.3",155,58,18,15,111,57,54,31,2,"",1,"",NA,"","Matheus Pereira"
"548",NA,NA,183015,0,0,-2,2,0,2,"-1.0","-0.5",0,"Cedric","0.0",499,FALSE,"",NA,43,"183015.jpg","0.0","Kipre","0.0",FALSE,NA,"a",18,35,0,901,22,3993,39,"0.0","0.0","Kipre",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",504,196,488,196,463,185,508,196,NA,"",NA,"",NA,"","Cedric Kipre"
"549",100,100,41135,0,0,0,0,0,2,"-0.7","-0.2",1,"Branislav","0.3",530,FALSE,"","2020-11-08T14:30:17.320180Z",45,"41135.jpg","1.8","Ivanovic","0.1",FALSE,NA,"a",18,35,18,17987,129,14345,270,"0.1","4.0","Ivanovic",676,0,0,2,14,0,0,0,2,0,0,0,109,"107.2","12.1","61.0","18.0",251,96,346,124,208,54,285,91,NA,"",NA,"",NA,"","Branislav Ivanovic"
"550",100,100,232787,0,0,0,0,0,3,"1.7","2.2",2,"Conor","2.7",544,FALSE,"","2020-09-25T09:00:11.082178Z",55,"232787.jpg","2.9","Gallagher","0.1",FALSE,NA,"a",18,35,35,16801,247,9596,693,"0.5","6.4","Gallagher",1069,2,0,2,21,0,0,0,4,0,0,3,150,"207.4","115.8","129.0","45.1",126,44,143,91,121,61,137,75,3,"",NA,"",NA,"","Conor Gallagher"
"551",NA,NA,200878,0,0,0,0,0,3,"-0.2","0.3",1,"Filip","0.8",555,FALSE,"",NA,50,"200878.jpg","1.5","Krovinovic","0.0",FALSE,NA,"a",18,35,17,1434,17,1331,38,"0.2","3.4","Krovinovic",541,0,0,1,11,0,0,0,0,0,0,0,97,"74.4","103.6","50.0","22.8",289,123,160,101,230,118,261,123,4,"",NA,"",NA,"","Filip Krovinovic"
"552",NA,NA,180294,0,0,-2,2,0,4,"0.7","1.2",2,"Karlan","1.7",582,FALSE,"",NA,58,"180294.jpg","2.4","Grant","0.0",FALSE,NA,"a",18,35,29,11192,255,9064,262,"0.3","5.0","Grant",857,1,0,3,15,0,0,0,1,0,0,3,70,"79.2","56.5","232.0","36.5",283,33,215,37,60,27,174,31,NA,"",3,"",NA,"","Karlan Grant"
"553",NA,NA,38716,0,0,0,0,0,2,"-1.0","-0.5",0,"Lee","0.0",600,FALSE,"",NA,40,"38716.jpg","0.0","Peltier","0.1",FALSE,NA,"a",18,35,0,6311,232,4008,206,"0.0","0.0","Peltier",93,0,0,0,5,0,0,0,1,0,0,0,12,"17.2","11.1","0.0","2.9",394,155,353,128,411,165,408,152,NA,"",NA,"",NA,"","Lee Peltier"
"554",100,100,18073,0,0,-4,4,0,3,"0.5","0.5",0,"Mark","0.5",427,FALSE,"","2020-11-06T10:00:16.292237Z",46,"18073.jpg","1.1","Noble","0.4",FALSE,NA,"a",19,21,9,10965,295,128917,480,"0.1","2.0","Noble",223,0,0,0,5,0,0,0,1,0,0,0,35,"18.8","34.6","6.0","5.9",388,168,274,152,365,172,377,168,5,"",NA,"",1,"","Mark Noble"
"555",100,100,18987,0,0,-3,3,0,3,"0.3","0.3",0,"Robert","0.3",428,FALSE,"","2020-09-03T14:30:12.052712Z",57,"18987.jpg","1.0","Snodgrass","0.1",FALSE,NA,"a",19,21,3,1521,28,8632,57,"0.1","0.5","Snodgrass",4,0,0,0,0,0,0,0,0,0,0,0,9,"0.2","0.8","0.0","0.1",448,191,410,189,608,244,452,191,1,"",NA,"",NA,"","Robert Snodgrass"
"556",NA,NA,19194,0,0,0,0,0,1,"0.0","0.0",0,"David","0.0",429,FALSE,"",NA,40,"19194.jpg","0.0","Martin","7.4",FALSE,NA,"a",19,21,0,218293,5134,218692,6811,"0.0","0.0","Martin",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",461,32,442,8,410,4,465,32,NA,"",NA,"",NA,"","David Martin"
"557",NA,NA,32259,0,0,-1,1,0,1,"0.0","0.0",0,"Darren","0.0",430,FALSE,"",NA,44,"32259.jpg","0.0","Randolph","0.2",FALSE,NA,"a",19,21,0,2345,34,9023,144,"0.0","0.0","Randolph",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",517,60,501,39,479,36,521,60,NA,"",NA,"",NA,"","Darren Randolph"
"558",NA,NA,37096,0,0,1,-1,1,1,"3.0","3.0",8,"Lukasz","3.0",431,FALSE,"",NA,51,"37096.jpg","4.4","Fabianski","4.7",FALSE,NA,"a",19,21,71,380007,11708,193636,9743,"0.6","13.9","Fabianski",1440,0,0,5,21,0,1,0,1,0,49,9,308,"367.2","0.0","0.0","36.8",22,9,593,63,586,62,172,9,NA,"",NA,"",NA,"","Lukasz Fabianski"
"559",100,100,40669,0,0,0,0,2,2,"3.7","3.7",6,"Angelo","3.7",432,FALSE,"","2020-11-07T22:30:22.745009Z",50,"40669.jpg","3.7","Ogbonna","2.5",FALSE,NA,"a",19,21,59,215414,7339,74103,6693,"0.7","11.8","Ogbonna",1412,2,0,5,21,0,0,0,2,0,0,4,257,"305.6","50.4","111.0","46.7",46,12,238,58,145,26,124,29,NA,"",NA,"",NA,"","Angelo Ogbonna"
"560",0,0,40694,0,0,0,0,0,1,"0.0","0.0",0,"Roberto","0.0",433,FALSE,"Joined Real Valladolid on a permanent deal on 28/8","2020-08-28T09:00:07.307179Z",45,"40694.jpg","0.0","Jimenez Gago","0.0",FALSE,NA,"u",19,21,0,387,9,923,6,"0.0","0.0","Roberto",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",536,67,520,47,502,44,539,67,NA,"",NA,"",NA,"","Roberto Jimenez Gago"
"561",0,0,54102,0,0,-1,1,0,3,"0.0","0.0",0,"Jack","0.0",434,FALSE,"Left the club ""on a permanent basis"" on 5/10","2020-10-05T20:30:12.776224Z",49,"54102.jpg","0.0","Wilshere","0.1",FALSE,NA,"u",19,21,0,1140,8,9938,15,"0.0","0.0","Wilshere",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",588,232,580,233,570,228,591,232,NA,"",NA,"",NA,"","Jack Wilshere"
"562",100,100,55459,0,0,3,-3,1,2,"3.2","3.2",6,"Aaron","3.2",435,FALSE,"","2020-11-06T10:00:16.308168Z",53,"55459.jpg","4.1","Cresswell","12.7",FALSE,NA,"a",19,21,66,1225996,31177,423020,18199,"0.6","12.5","Cresswell",1440,0,5,5,21,0,0,0,0,0,0,6,334,"332.8","409.6","35.0","77.9",38,7,10,2,269,85,41,4,2,"",1,"",NA,"","Aaron Cresswell"
"563",100,100,56377,0,0,-5,5,0,3,"0.7","0.7",2,"Andriy","0.7",436,FALSE,"","2020-11-15T17:30:21.383249Z",55,"56377.jpg","1.0","Yarmolenko","0.1",FALSE,NA,"a",19,21,8,3809,56,15971,69,"0.1","1.5","Yarmolenko",223,0,0,1,4,0,0,0,2,0,0,0,24,"25.0","43.2","49.0","11.5",376,161,254,148,236,123,331,150,4,"",NA,"",NA,"","Andriy Yarmolenko"
"564",100,50,57531,0,0,-3,3,0,4,"0.2","0.1",1,"Michail","0.2",437,FALSE,"","2020-12-04T14:00:25.318775Z",62,"57531.jpg","3.6","Antonio","1.7",FALSE,NA,"a",19,21,29,157935,6856,742143,1724,"0.0","4.7","Antonio",539,3,0,2,9,0,0,0,1,0,0,5,81,"134.2","76.1","318.0","52.6",207,26,189,30,42,20,96,24,NA,"",NA,"",2,"","Michail Antonio"
"565",100,100,81012,0,0,-3,3,0,2,"1.2","1.2",6,"Ryan","1.2",438,FALSE,"","2020-12-04T19:00:21.199720Z",42,"81012.jpg","2.2","Fredericks","0.2",FALSE,NA,"a",19,21,11,14671,1125,45382,402,"0.3","2.6","Fredericks",319,0,1,1,4,0,0,0,2,0,0,0,69,"84.6","121.7","61.0","26.8",275,106,138,30,207,53,234,73,NA,"",NA,"",NA,"","Ryan Fredericks"
"566",100,100,86934,0,0,-1,1,0,3,"1.2","1.2",1,"Manuel","1.2",439,FALSE,"","2020-12-21T22:30:16.397106Z",64,"86934.jpg","1.9","Lanzini","0.1",FALSE,NA,"a",19,21,15,10293,222,11398,164,"0.2","2.3","Lanzini",210,1,1,0,2,0,0,0,1,0,0,0,59,"75.2","52.9","43.0","17.1",288,122,231,137,255,132,290,137,NA,"",4,"",3,"","Manuel Lanzini"
"567",0,0,101537,0,0,-4,4,0,3,"0.0","0.0",0,"Felipe Anderson","0.0",440,FALSE,"Joined Porto on loan until the end of the season on 6/10. - Expected back 01 Jul","2020-10-07T10:30:13.510025Z",61,"101537.jpg","1.0","Pereira Gomes","0.1",FALSE,NA,"n",19,21,2,4667,4,34822,33,"0.0","0.3","Felipe Anderson",2,0,0,0,0,0,0,0,0,0,0,0,8,"2.4","0.4","2.0","0.5",434,187,415,191,389,180,438,189,NA,"",NA,"",NA,"","Felipe Anderson Pereira Gomes"
"568",100,100,103123,0,0,-4,4,0,4,"2.8","2.8",2,"Sébastien","2.8",441,FALSE,"","2020-10-18T19:00:22.456816Z",61,"103123.jpg","2.7","Haller","0.5",FALSE,NA,"a",19,21,40,55081,2054,66095,2388,"0.5","6.6","Haller",874,3,0,3,12,0,0,0,0,0,0,4,116,"169.6","127.3","346.0","64.3",167,19,130,18,36,17,57,18,NA,"",NA,"",NA,"","Sébastien Haller"
"569",0,0,105717,0,0,-1,1,1,2,"0.0","0.0",0,"Arthur","0.2",442,FALSE,"Knee injury - Unknown return date","2020-12-11T01:00:24.001672Z",44,"105717.jpg","3.7","Masuaku","0.7",FALSE,NA,"i",19,21,37,220528,44,206644,3569,"0.0","8.4","Masuaku",850,0,1,4,12,0,0,0,1,0,0,4,179,"142.6","172.1","60.0","37.5",197,78,80,19,211,55,168,44,NA,"",NA,"",NA,"","Arthur Masuaku"
"570",100,100,166640,0,0,-1,1,0,2,"0.8","0.8",0,"Fabián","0.8",443,FALSE,"","2020-12-16T22:30:22.439778Z",44,"166640.jpg","3.3","Balbuena","2.2",FALSE,NA,"a",19,21,40,268926,6659,126953,8697,"0.2","9.1","Balbuena",1080,1,0,4,16,0,0,0,1,0,0,0,185,"240.4","7.7","75.0","32.4",94,35,369,135,191,46,199,58,NA,"",NA,"",NA,"","Fabián Balbuena"
"571",0,0,167522,0,0,0,0,0,4,"0.0","0.0",0,"Jordan","0.0",444,FALSE,"Joined Norwich City on a permanent deal on 24/8","2020-08-24T18:30:13.532593Z",55,"167522.jpg","0.0","Hugill","0.0",FALSE,NA,"u",19,21,0,410,12,633,4,"0.0","0.0","Hugill",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",607,72,606,74,604,74,609,74,NA,"",NA,"",NA,"","Jordan Hugill"
"572",NA,NA,178186,0,0,-1,1,2,3,"2.2","2.2",1,"Jarrod","2.2",445,FALSE,"",NA,64,"178186.jpg","4.1","Bowen","4.4",FALSE,NA,"a",19,21,65,623668,5700,426424,32014,"0.3","10.2","Bowen",1219,4,2,4,18,0,0,0,0,0,0,5,202,"235.8","242.9","426.0","90.6",102,37,48,34,24,13,27,17,3,"",NA,"",NA,"","Jarrod Bowen"
"573",0,0,181008,0,0,0,0,0,4,"0.0","0.0",0,"Albian","0.0",447,FALSE,"Transferred to Celtic","2020-08-15T12:28:02.359786Z",55,"181008.jpg","0.0","Ajeti","0.0",FALSE,NA,"u",19,21,0,625,16,760,8,"0.0","0.0","Ajeti",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",608,73,607,75,605,75,610,75,NA,"",NA,"",NA,"","Albian Ajeti"
"574",NA,NA,204480,0,0,-2,2,0,3,"2.7","2.7",3,"Declan","2.7",448,FALSE,"",NA,48,"204480.jpg","2.4","Rice","2.6",FALSE,NA,"a",19,21,39,137937,3840,290014,4884,"0.6","8.1","Rice",1440,0,1,5,21,0,0,0,1,0,0,0,239,"241.0","193.4","97.0","53.5",92,31,70,49,156,85,93,52,NA,"",2,"",NA,"","Declan Rice"
"575",NA,NA,215439,1,-1,2,-2,2,3,"5.7","5.7",3,"Tomas","5.7",449,FALSE,"",NA,52,"215439.jpg","4.1","Soucek","11.2",FALSE,NA,"a",19,21,66,929877,60083,466522,19166,"1.1","12.7","Soucek",1440,4,1,5,21,0,0,0,1,0,0,7,216,"324.0","88.9","459.0","87.2",42,13,172,109,19,11,31,20,NA,"",NA,"",NA,"","Tomas Soucek"
"576",NA,NA,217593,-1,1,-4,4,0,3,"1.7","1.7",3,"Pablo","1.7",450,FALSE,"",NA,61,"217593.jpg","3.9","Fornals","1.0",FALSE,NA,"a",19,21,59,259630,766,213272,4399,"0.3","9.7","Fornals",1190,2,4,5,15,0,0,0,2,0,0,5,158,"172.4","139.2","258.0","56.9",163,64,113,76,53,28,79,45,NA,"",NA,"",NA,"","Pablo Fornals"
"577",100,100,219924,0,0,-2,2,0,2,"0.3","0.3",0,"Issa","0.3",451,FALSE,"","2020-09-22T20:00:14.006404Z",43,"219924.jpg","1.0","Diop","0.5",FALSE,NA,"a",19,21,4,13390,253,90307,628,"0.1","0.9","Diop",297,0,0,0,5,0,0,0,1,0,0,0,40,"64.6","1.9","0.0","6.7",308,118,394,151,467,189,369,135,NA,"",NA,"",NA,"","Issa Diop"
"578",NA,NA,222018,0,0,-1,1,0,2,"1.5","1.5",0,"Ben","1.5",452,FALSE,"",NA,39,"222018.jpg","2.5","Johnson","3.2",FALSE,NA,"a",19,21,10,210501,14453,168898,8119,"0.4","2.6","Johnson",141,1,0,0,2,0,0,0,0,0,0,0,32,"44.6","3.8","17.0","6.5",337,129,383,144,317,111,371,137,NA,"",NA,"",NA,"","Ben Johnson"
"579",NA,NA,164555,0,0,2,-2,0,2,"2.2","2.2",0,"Vladimir","2.2",558,FALSE,"",NA,47,"164555.jpg","3.8","Coufal","5.0",FALSE,NA,"a",19,21,46,462938,14069,92624,12206,"0.5","9.8","Coufal",1074,0,3,3,17,0,0,0,2,0,0,8,228,"250.2","294.0","76.0","62.1",85,31,25,7,189,44,65,9,NA,"",NA,"",NA,"","Vladimir Coufal"
"580",NA,NA,60232,0,0,0,0,0,2,"1.0","1.0",6,"Craig","1.0",576,FALSE,"",NA,45,"60232.jpg","6.0","Dawson","0.0",FALSE,NA,"a",19,21,6,1779,176,1351,68,"0.2","1.3","Dawson",90,0,0,1,0,0,0,0,0,0,0,0,18,"11.0","0.1","4.0","1.5",415,163,426,170,375,146,426,162,NA,"",NA,"",NA,"","Craig Dawson"
"581",NA,NA,172841,0,0,0,0,0,3,"1.2","1.2",1,"Saïd","1.2",587,FALSE,"",NA,60,"172841.jpg","2.0","Benrahma","0.2",FALSE,NA,"a",19,21,16,47174,290,32866,2015,"0.2","2.7","Benrahma",302,0,2,0,5,0,0,0,0,0,0,0,41,"57.6","52.6","148.0","25.9",320,138,234,139,101,53,245,115,NA,"",3,"",NA,"","Saïd Benrahma"
"582",NA,NA,19236,0,0,-1,1,0,1,"0.0","-0.5",0,"John","0.0",453,FALSE,"",NA,44,"19236.jpg","0.0","Ruddy","0.3",FALSE,NA,"a",20,39,0,3949,67,13020,180,"0.0","0.0","Ruddy",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",516,59,500,38,478,35,520,59,NA,"",NA,"",NA,"","John Ruddy"
"583",100,100,19624,0,0,-3,3,0,3,"1.0","0.5",2,"João Filipe Iria","1.0",454,FALSE,"","2020-12-12T15:00:18.629977Z",52,"19624.jpg","1.6","Santos Moutinho","0.9",FALSE,NA,"a",20,39,22,38401,284,194899,662,"0.2","4.2","Moutinho",978,0,0,2,17,0,0,0,2,1,0,0,140,"162.8","254.1","29.0","44.9",175,68,41,30,287,147,140,76,1,"",2,"",NA,"","João Filipe Iria Santos Moutinho"
"584",NA,NA,38533,-1,1,-1,1,0,1,"1.5","1.0",1,"Rui Pedro","1.5",455,FALSE,"",NA,54,"38533.jpg","3.3","dos Santos Patrício","5.6",FALSE,NA,"a",20,39,53,332452,3575,399342,9012,"0.3","9.8","Patrício",1440,0,0,4,21,0,1,0,1,0,34,3,256,"278.8","0.0","0.0","27.7",64,15,601,67,598,66,228,16,NA,"",NA,"",NA,"","Rui Pedro dos Santos Patrício"
"585",0,0,41727,0,0,-1,1,0,2,"0.0","0.0",0,"Ryan","0.0",456,FALSE,"Joined Swansea City on a permanent deal on 16/10","2020-10-16T21:30:12.191173Z",44,"41727.jpg","0.0","Bennett","0.1",FALSE,NA,"u",20,39,0,3880,8,27090,79,"0.0","0.0","Bennett",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",518,202,502,202,480,193,522,202,NA,"",NA,"",NA,"","Ryan Bennett"
"586",75,75,90585,0,0,-1,1,0,2,"0.2","-0.2",0,"Willy","0.3",458,FALSE,"Knock - 75% chance of playing","2020-12-27T21:00:23.628421Z",54,"90585.jpg","3.0","Boly","1.7",FALSE,NA,"d",20,39,36,138386,46,203381,5390,"0.1","6.7","Boly",1080,0,0,4,16,0,0,0,1,0,0,2,199,"203.6","19.3","36.0","25.9",131,53,317,107,266,82,244,77,NA,"",NA,"",NA,"","Willy Boly"
"587",100,100,94147,0,0,-1,1,0,2,"1.3","0.8",2,"Conor","1.3",459,FALSE,"","2020-11-13T02:00:22.377295Z",49,"94147.jpg","2.6","Coady","5.9",FALSE,NA,"a",20,39,39,354549,6777,561629,8307,"0.3","8.0","Coady",1350,0,0,4,20,0,0,0,3,0,0,2,227,"258.2","24.1","17.0","30.1",81,28,302,97,319,113,212,65,NA,"",NA,"",NA,"","Conor Coady"
"588",0,0,102057,0,0,-3,3,0,4,"0.0","0.0",0,"Raúl","0.0",460,FALSE,"Head injury - Unknown return date","2020-11-29T21:30:19.440583Z",82,"102057.jpg","4.3","Jiménez","5.3",FALSE,NA,"i",20,39,43,1157492,64,2166500,4286,"0.0","5.2","Jiménez",824,4,1,4,10,1,0,0,0,0,0,7,148,"177.4","96.2","275.0","55.0",158,18,165,26,47,24,90,22,NA,"",NA,"",1,"","Raúl Jiménez"
"589",100,100,107613,0,0,0,0,2,2,"2.8","2.3",2,"Romain","2.8",461,FALSE,"","2020-11-24T00:00:17.269596Z",50,"107613.jpg","5.0","Saïss","7.6",FALSE,NA,"a",20,39,55,1807551,54068,1664032,8242,"0.6","11.0","Saïss",967,2,0,4,13,0,0,0,0,0,0,9,206,"246.6","29.6","178.0","45.6",90,33,289,89,81,5,132,31,NA,"",3,"",NA,"","Romain Saïss"
"590",0,0,114128,0,0,-1,1,0,2,"0.0","0.0",0,"Jonathan","0.0",462,FALSE,"Knee injury - Unknown return date","2020-08-15T10:00:11.923392Z",54,"114128.jpg","0.0","Castro Otto","0.0",FALSE,NA,"i",20,39,0,683,21,2589,12,"0.0","0.0","Jonny",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",604,220,602,220,600,219,606,220,NA,"",NA,"",NA,"","Jonathan Castro Otto"
"591",0,0,141569,0,0,-2,2,0,4,"0.0","0.0",0,"Léo","0.0",463,FALSE,"Joined Grasshopper Club Zurich on loan until the end of next season on 22/9. - Expected back 01 Jul","2020-09-22T15:30:12.331538Z",48,"141569.jpg","0.0","Bonatini","0.1",FALSE,NA,"n",20,39,0,8614,20,27319,61,"0.0","0.0","Bonatini",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",581,68,573,71,562,71,584,71,NA,"",NA,"",NA,"","Léo Bonatini"
